CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value,NextPurchaseDayRange
17069,16,3,115,0,697238.58,0,3,False,False,True,1
17071,24,3,112,0,770559.09,0,3,False,False,True,1
17083,48,3,52,0,1042026.74,0,3,False,False,True,0
17088,11,3,99,0,548977.76,0,3,False,False,True,1
17090,27,3,54,0,698152.78,0,3,False,False,True,1
17091,37,3,152,0,803595.98,0,3,False,False,True,0
17092,26,3,76,0,272948.1,0,3,False,False,True,1
17097,39,3,128,0,102756.52,0,3,False,False,True,0
17146,44,3,34,0,328406.05,0,3,False,False,True,0
17147,19,3,69,0,444225.79,0,3,False,False,True,0
17159,2,3,56,0,393864.24,0,3,False,False,True,1
17164,18,3,121,0,1055250.46,0,3,False,False,True,1
17173,40,3,26,0,279791.29000000004,0,3,False,False,True,1
17193,25,3,13,0,9122.42,0,3,False,False,True,1
17214,24,3,84,0,275310.01,0,3,False,False,True,1
17227,9,3,32,0,270473.27,0,3,False,False,True,2
17268,46,3,6,0,362976.96,0,3,False,False,True,0
17287,13,3,101,0,766298.28,0,3,False,False,True,1
17293,23,3,64,0,1055147.77,0,3,False,False,True,1
17299,28,3,51,0,529835.26,0,3,False,False,True,0
17302,52,3,56,0,376219.94,0,3,False,False,True,0
17306,10,3,57,0,624212.8099999999,0,3,False,False,True,1
17320,39,3,73,0,869284.13,0,3,False,False,True,0
17323,0,3,149,0,411914.46,0,3,False,False,True,1
17368,32,3,84,0,348243.16000000003,0,3,False,False,True,0
17370,11,3,33,0,207670.88,0,3,False,False,True,0
17373,10,3,39,0,203306.79,0,3,False,False,True,1
17386,38,3,11,0,189973.24000000002,0,3,False,False,True,0
17388,16,3,15,0,624705.76,0,3,False,False,True,0
17389,13,3,151,0,2326803.73,0,3,False,False,True,1
17396,6,3,24,0,116389.56999999999,0,3,False,False,True,1
17398,53,3,38,0,359312.27,0,3,False,False,True,0
17402,24,3,50,0,184540.92,0,3,False,False,True,1
17405,2,3,80,0,330189.29,0,3,False,False,True,0
17411,14,3,34,0,231878.0,0,3,False,False,True,0
17419,3,3,154,0,1305182.32,0,3,False,False,True,2
17422,25,3,119,0,1279344.85,0,3,False,False,True,0
17442,32,3,119,0,578797.54,0,3,False,False,True,0
17451,20,3,39,0,138181.87,0,3,False,False,True,1
17460,17,3,37,0,173887.26,0,3,False,False,True,0
17469,11,3,73,0,490143.07999999996,0,3,False,False,True,0
17483,4,3,21,0,108768.43,0,3,False,False,True,0
17490,2,3,56,0,237559.29,0,3,False,False,True,0
17491,13,3,80,0,1257766.8299999998,0,3,False,False,True,1
17527,19,3,40,0,281608.46,0,3,False,False,True,2
17560,33,3,27,0,403793.69,0,3,False,False,True,0
17562,26,3,49,0,515882.36,0,3,False,False,True,1
17567,17,3,132,0,1647197.08,0,3,False,False,True,1
17572,9,3,12,0,84612.29000000001,0,3,False,False,True,0
17588,39,3,23,0,656513.6,0,3,False,False,True,0
17591,12,3,158,0,650833.29,0,3,False,False,True,0
17603,17,3,14,0,3755.1199999999985,0,3,False,False,True,1
17609,11,3,145,0,338629.17,0,3,False,False,True,1
17612,20,3,115,0,1156202.56,0,3,False,False,True,1
17629,5,3,97,0,1089702.56,0,3,False,False,True,1
17633,2,3,55,0,237162.63,0,3,False,False,True,1
17644,2,3,125,0,828755.73,0,3,False,False,True,1
17655,55,3,65,0,995483.7799999999,0,3,False,False,True,0
17656,12,3,82,0,989849.51,0,3,False,False,True,0
17659,39,3,83,0,561740.33,0,3,False,False,True,1
17663,16,3,68,0,805619.4400000001,0,3,False,False,True,1
17667,5,3,117,0,974196.75,0,3,False,False,True,0
17669,24,3,66,0,995768.62,0,3,False,False,True,1
17676,45,3,42,0,638243.7,0,3,False,False,True,1
17682,54,3,90,0,1151532.18,0,3,False,False,True,0
17685,27,3,107,0,874756.72,0,3,False,False,True,0
17696,26,3,105,0,901665.5800000001,0,3,False,False,True,1
17700,33,3,98,0,969679.0599999999,0,3,False,False,True,0
17702,17,3,61,0,219971.66999999998,0,3,False,False,True,1
17705,13,3,82,0,344117.77,0,3,False,False,True,1
17720,51,3,37,0,741736.9199999999,0,3,False,False,True,0
17722,35,3,120,0,929005.79,0,3,False,False,True,0
17724,10,3,40,0,276088.54,0,3,False,False,True,2
17728,4,3,134,0,761210.89,0,3,False,False,True,1
17730,17,3,159,0,1866532.93,0,3,False,False,True,1
17731,18,3,83,0,218163.91999999998,0,3,False,False,True,0
17739,4,3,34,0,550755.48,0,3,False,False,True,1
17750,21,3,153,0,1447511.87,0,3,False,False,True,1
17754,4,3,44,0,1053317.44,0,3,False,False,True,1
17774,35,3,154,0,334685.48,0,3,False,False,True,0
17800,30,3,79,0,287906.1,0,3,False,False,True,1
17802,21,3,147,0,741560.22,0,3,False,False,True,0
17816,4,3,15,0,16113.89,0,3,False,False,True,1
17819,10,3,49,0,148861.29,0,3,False,False,True,0
17828,40,3,59,0,567077.04,0,3,False,False,True,0
17837,4,3,97,0,231985.72,0,3,False,False,True,2
17838,28,3,102,0,912211.04,0,3,False,False,True,0
17848,19,3,51,0,330222.23,0,3,False,False,True,0
17857,11,3,31,0,1871072.5599999998,0,3,False,False,True,1
17858,21,3,127,0,2274599.35,0,3,False,False,True,1
17863,19,3,107,0,1196521.17,0,3,False,False,True,1
17867,16,3,10,0,36233.95999999996,0,3,False,False,True,1
17869,46,3,40,0,58164.57,0,3,False,False,True,0
17870,10,3,111,0,334976.23,0,3,False,False,True,1
17873,18,3,45,0,1629304.95,0,3,False,False,True,0
17888,17,3,54,0,111237.79,0,3,False,False,True,2
17905,9,3,33,0,316775.08999999997,0,3,False,False,True,0
17921,2,3,142,0,476745.24,0,3,False,False,True,0
17924,6,3,23,0,769234.4500000001,0,3,False,False,True,1
17929,16,3,5,0,276668.73,0,3,False,False,True,0
17930,3,3,29,0,1275194.46,0,3,False,False,True,1
17937,53,3,33,0,1143673.56,0,3,False,False,True,0
17988,56,3,27,0,19327.05,0,3,False,False,True,0
18008,9,3,30,0,480000.51,0,3,False,False,True,0
18016,13,3,104,0,382515.28,0,3,False,False,True,1
18017,20,3,3,0,749396.9999999999,0,3,False,False,True,0
18044,26,3,100,0,806320.14,0,3,False,False,True,1
18061,4,3,44,0,1970629.75,0,3,False,False,True,1
18065,25,3,115,0,721668.9400000001,0,3,False,False,True,0
18075,45,3,118,0,1243642.91,0,3,False,False,True,1
18077,42,3,150,0,669494.84,0,3,False,False,True,0
18087,37,3,7,0,1554616.42,0,3,False,False,True,0
18093,32,3,38,0,1234759.8699999999,0,3,False,False,True,0
18097,39,3,84,0,1382971.47,0,3,False,False,True,0
18136,2,3,39,0,223576.51,0,3,False,False,True,0
18145,26,3,139,0,1673764.0,0,3,False,False,True,0
18155,14,3,28,0,174953.88,0,3,False,False,True,0
18161,3,3,56,0,1036847.65,0,3,False,False,True,1
18171,37,3,47,0,741164.07,0,3,False,False,True,1
18173,25,3,31,0,1782713.96,0,3,False,False,True,0
18178,52,3,99,0,631579.87,0,3,False,False,True,0
18180,19,3,73,0,509276.13,0,3,False,False,True,1
18189,16,3,69,0,692114.92,0,3,False,False,True,0
18211,24,3,22,0,139325.5,0,3,False,False,True,1
18221,2,3,54,0,353591.88,0,3,False,False,True,1
18229,9,3,129,0,1729746.06,0,3,False,False,True,2
18230,33,3,71,0,1982322.98,0,3,False,False,True,0
18232,20,3,38,0,151281.37,0,3,False,False,True,0
18235,10,3,104,0,746830.52,0,3,False,False,True,0
18236,18,3,43,0,125806.22,0,3,False,False,True,1
18237,4,3,53,0,306475.38,0,3,False,False,True,0
18241,13,3,87,0,1175910.85,0,3,False,False,True,2
18242,11,3,78,0,837766.84,0,3,False,False,True,0
18248,52,3,49,0,440203.34,0,3,False,False,True,0
18257,6,3,111,0,369333.52,0,3,False,False,True,1
18272,52,3,118,0,714421.49,0,3,False,False,True,0
12370,213,1,138,0,2949186.1999999997,0,1,False,True,False,0
12414,156,1,18,0,352232.05,0,1,False,True,False,0
12585,173,1,97,0,1169675.13,0,1,False,True,False,0
12625,150,1,91,0,678847.28,0,1,False,True,False,0
12668,187,1,125,0,2534778.94,0,1,False,True,False,0
12754,174,1,65,0,766372.82,0,1,False,True,False,0
12755,188,1,6,0,60453.23,0,1,False,True,False,0
12811,199,1,31,0,161321.1,0,1,False,True,False,0
12845,206,1,27,0,378098.79999999993,0,1,False,True,False,0
12888,153,1,7,0,44807.6,0,1,False,True,False,0
12913,221,1,15,0,835692.1799999999,0,1,False,True,False,0
13118,147,1,50,0,223008.45,0,1,False,True,False,0
13168,138,1,109,0,518554.82,0,1,False,True,False,0
13310,138,1,56,0,553812.51,0,1,False,True,False,0
13455,139,1,37,0,150345.38,0,1,False,True,False,0
13495,171,1,32,0,1007452.78,0,1,False,True,False,0
13592,144,1,13,0,55876.25,0,1,False,True,False,0
13623,149,1,65,0,142378.61000000002,0,1,False,True,False,0
13692,142,1,34,0,838839.43,0,1,False,True,False,0
13715,219,1,107,0,866841.98,0,1,False,True,False,0
13758,140,1,95,0,1536880.53,0,1,False,True,False,0
13846,181,1,46,0,280706.35,0,1,False,True,False,0
13883,139,1,102,0,825883.6,0,1,False,True,False,0
13952,149,1,138,0,1567259.19,0,1,False,True,False,0
14009,137,1,44,0,290169.97,0,1,False,True,False,0
14071,180,1,38,0,94623.5,0,1,False,True,False,0
14081,206,1,153,0,492784.1,0,1,False,True,False,0
14149,151,1,39,0,209683.31,0,1,False,True,False,0
14161,154,1,104,0,567410.21,0,1,False,True,False,0
14195,140,1,8,0,326025.46,0,1,False,True,False,0
14233,150,1,20,0,1825630.9599999997,0,1,False,True,False,0
14256,192,1,54,0,367941.2,0,1,False,True,False,0
14320,145,1,42,0,224808.89,0,1,False,True,False,0
14336,137,1,59,0,928386.36,0,1,False,True,False,0
14339,173,1,18,0,68068.42000000001,0,1,False,True,False,0
14504,182,1,96,0,355293.7,0,1,False,True,False,0
14532,175,1,64,0,302349.02,0,1,False,True,False,0
14586,165,1,27,0,200773.64,0,1,False,True,False,0
14616,181,1,3,0,16787.76,0,1,False,True,False,0
14620,143,1,30,0,142831.46,0,1,False,True,False,0
14662,173,1,87,0,177042.31,0,1,False,True,False,0
14744,220,1,19,0,488374.93,0,1,False,True,False,0
14779,219,1,41,0,35395.76,0,1,False,True,False,0
14794,142,1,41,0,116058.45999999999,0,1,False,True,False,0
15018,187,1,18,0,69747.0,0,1,False,True,False,0
15079,151,1,48,0,250684.01,0,1,False,True,False,0
15179,172,1,47,0,798813.53,0,1,False,True,False,0
15197,191,1,16,0,116935.2,0,1,False,True,False,0
15227,154,1,43,0,537037.71,0,1,False,True,False,0
15235,156,1,143,0,1149057.67,0,1,False,True,False,0
15367,142,1,66,0,597654.43,0,1,False,True,False,0
15426,196,1,111,0,295747.13,0,1,False,True,False,0
15514,164,1,130,0,308075.0,0,1,False,True,False,0
15589,191,1,30,0,138560.01,0,1,False,True,False,0
15620,142,1,62,0,407515.59,0,1,False,True,False,0
15648,143,1,27,0,72246.72,0,1,False,True,False,0
15724,140,1,12,0,208361.28,0,1,False,True,False,0
15759,157,1,7,0,36846.4,0,1,False,True,False,0
15777,179,1,21,0,574526.51,0,1,False,True,False,0
15898,159,1,72,0,233554.44,0,1,False,True,False,0
15973,174,1,6,0,100664.79999999999,0,1,False,True,False,0
16010,184,1,79,0,255550.85,0,1,False,True,False,0
16037,208,1,38,0,314377.14,0,1,False,True,False,0
16043,150,1,31,0,423460.2,0,1,False,True,False,0
16094,152,1,20,0,144455.22,0,1,False,True,False,0
16163,163,1,7,0,43344.98000000001,0,1,False,True,False,0
16217,174,1,19,0,139148.00999999998,0,1,False,True,False,0
16226,142,1,8,0,122322.66,0,1,False,True,False,0
16297,151,1,23,0,149531.95,0,1,False,True,False,0
16306,152,1,44,0,255062.39,0,1,False,True,False,0
16378,186,1,23,0,143784.98,0,1,False,True,False,0
16497,142,1,87,0,653497.61,0,1,False,True,False,0
16539,158,1,38,0,583370.1799999999,0,1,False,True,False,0
16554,142,1,33,0,67462.36,0,1,False,True,False,0
16618,142,1,55,0,754923.16,0,1,False,True,False,0
16676,143,1,67,0,231523.45,0,1,False,True,False,0
16716,205,1,3,0,32956.0,0,1,False,True,False,0
16730,173,1,39,0,428008.76,0,1,False,True,False,0
16748,156,1,34,0,457779.48,0,1,False,True,False,0
16770,175,1,101,0,333522.21,0,1,False,True,False,0
16905,175,1,57,0,483060.29,0,1,False,True,False,0
16943,150,1,33,0,22294.93,0,1,False,True,False,0
16997,226,1,12,0,618687.7,0,1,False,True,False,0
17019,200,1,158,0,513825.66,0,1,False,True,False,0
17035,184,1,32,0,386809.41,0,1,False,True,False,0
17075,192,1,65,0,195566.38999999998,0,1,False,True,False,0
17230,203,1,73,0,1919068.24,0,1,False,True,False,0
17262,166,1,10,0,229561.30000000002,0,1,False,True,False,0
17288,146,1,26,0,192748.78,0,1,False,True,False,0
17504,145,1,140,0,751572.85,0,1,False,True,False,0
17515,145,1,77,0,103029.65,0,1,False,True,False,0
17526,143,1,13,0,20073.620000000003,0,1,False,True,False,0
17548,156,1,17,0,-73794.24,0,1,False,True,False,0
17580,191,1,45,0,84959.35,0,1,False,True,False,0
17646,158,1,54,0,150647.46,0,1,False,True,False,0
17744,189,1,62,0,948907.78,0,1,False,True,False,0
17770,137,1,36,0,193881.67,0,1,False,True,False,0
17849,157,1,26,0,243120.86999999997,0,1,False,True,False,0
17856,172,1,11,0,247882.38,0,1,False,True,False,0
17955,137,1,19,0,146474.58000000002,0,1,False,True,False,0
17990,175,1,29,0,289771.82,0,1,False,True,False,0
18179,191,1,54,0,651329.01,0,1,False,True,False,0
18183,156,1,44,0,304577.39,0,1,False,True,False,0
18218,145,1,23,0,273609.35,0,1,False,True,False,0
18239,157,1,88,0,837544.15,0,1,False,True,False,0
15808,245,0,197,1,1513275.25,0,1,False,True,False,0
17850,241,0,308,1,2988414.82,0,1,False,True,False,0
12472,77,2,294,1,1622915.06,0,3,False,False,True,0
12766,88,2,227,1,1866680.3800000001,0,3,False,False,True,0
13184,69,2,160,1,1277266.23,0,3,False,False,True,0
13230,77,2,440,1,1156310.77,0,3,False,False,True,0
13451,64,2,363,1,1469705.97,0,3,False,False,True,0
13869,62,2,304,1,1236190.53,0,3,False,False,True,0
13975,67,2,210,1,817787.07,0,3,False,False,True,0
14016,93,2,162,1,1252496.55,0,3,False,False,True,0
14049,97,2,277,1,1462459.8800000001,0,3,False,False,True,0
14085,80,2,345,1,2076813.51,0,3,False,False,True,0
14426,79,2,210,1,863254.34,0,3,False,False,True,0
14461,86,2,180,1,891621.5299999999,0,3,False,False,True,0
14573,118,2,233,1,467115.01,0,3,False,False,True,0
14583,83,2,213,1,502813.02,0,3,False,False,True,0
14587,123,2,350,1,823861.15,0,3,False,False,True,0
14701,111,2,249,1,572271.66,0,3,False,False,True,0
14903,60,2,299,1,1081347.02,0,3,False,False,True,0
15379,108,2,196,1,2551543.61,0,3,False,False,True,0
15493,88,2,192,1,253743.34,0,3,False,False,True,0
15532,70,2,204,1,224576.22,0,3,False,False,True,0
15544,58,2,201,1,2092022.91,0,3,False,False,True,0
15570,80,2,245,1,1093062.38,0,3,False,False,True,0
15644,105,2,232,1,402463.89,0,3,False,False,True,0
15708,73,2,230,1,1327392.5999999999,0,3,False,False,True,0
16919,95,2,326,1,1862031.5,0,3,False,False,True,0
16938,118,2,215,1,624733.3,0,3,False,False,True,0
16942,75,2,196,1,847738.75,0,3,False,False,True,0
17085,62,2,188,1,923612.37,0,3,False,False,True,0
17126,91,2,250,1,671334.38,0,3,False,False,True,0
17284,59,2,264,1,657910.1900000001,0,3,False,False,True,0
17337,90,2,526,1,864408.24,0,3,False,False,True,0
17364,76,2,223,1,831562.01,0,3,False,False,True,0
17372,105,2,197,1,540253.62,0,3,False,False,True,0
17400,65,2,206,1,763014.77,0,3,False,False,True,0
17472,130,2,174,1,258749.93,0,3,False,False,True,0
17589,89,2,181,1,875393.74,0,3,False,False,True,0
17769,77,2,174,1,1098514.3599999999,0,3,False,False,True,0
12428,47,3,285,1,2216068.73,0,4,False,False,True,0
12474,18,3,274,1,1812439.68,0,4,False,False,True,2
12477,2,3,231,1,2447804.05,0,4,False,False,True,2
12481,4,3,205,1,1348059.23,0,4,False,False,True,1
12484,6,3,283,1,1480437.74,0,4,False,False,True,1
12490,32,3,165,1,1819966.71,0,4,False,False,True,0
12517,12,3,205,1,765019.07,0,4,False,False,True,1
12567,35,3,382,1,2233332.1,0,4,False,False,True,0
12583,9,3,185,1,2372184.05,0,4,False,False,True,2
12621,20,3,378,1,3166685.73,0,4,False,False,True,1
12626,3,3,280,1,1974147.6500000001,0,4,False,False,True,1
12627,3,3,201,1,1673456.94,0,4,False,False,True,0
12637,6,3,386,1,1926797.67,0,4,False,False,True,0
12682,20,3,388,1,3052530.32,0,4,False,False,True,2
12683,31,3,282,1,2474236.79,0,4,False,False,True,1
12700,4,3,212,1,1221862.24,0,4,False,False,True,0
12705,5,3,258,1,2398922.85,0,4,False,False,True,1
12709,10,3,205,1,2696570.13,0,4,False,False,True,2
12714,45,3,190,1,1594083.74,0,4,False,False,True,0
12720,4,3,281,1,2280825.31,0,4,False,False,True,2
12749,52,3,160,1,400766.35,0,4,False,False,True,0
12757,3,3,344,1,1389712.6199999999,0,4,False,False,True,2
12841,4,3,348,1,1246163.51,0,4,False,False,True,2
12867,35,3,439,1,2706022.1,0,4,False,False,True,0
12949,53,3,183,1,2741931.24,0,4,False,False,True,0
12957,6,3,165,1,1193022.42,0,4,False,False,True,1
13004,2,3,336,1,3182529.34,0,4,False,False,True,2
13013,3,3,188,1,1616646.66,0,4,False,False,True,1
13050,38,3,341,1,2677007.63,0,4,False,False,True,1
13097,16,3,410,1,1517108.27,0,4,False,False,True,1
13102,20,3,273,1,2235124.99,0,4,False,False,True,1
13113,0,3,262,1,2947618.13,0,4,False,False,True,2
13124,28,3,222,1,2116181.34,0,4,False,False,True,0
13137,30,3,390,1,1083389.08,0,4,False,False,True,0
13148,46,3,262,1,1270920.84,0,4,False,False,True,0
13178,12,3,239,1,2811215.4299999997,0,4,False,False,True,1
13198,2,3,205,1,1845638.3800000001,0,4,False,False,True,0
13209,46,3,246,1,1972083.2,0,4,False,False,True,0
13232,37,3,164,1,452298.26,0,4,False,False,True,0
13268,23,3,342,1,2081388.42,0,4,False,False,True,1
13269,5,3,255,1,1607281.24,0,4,False,False,True,2
13334,21,3,265,1,2036522.1199999999,0,4,False,False,True,0
13418,18,3,282,1,1458149.18,0,4,False,False,True,2
13448,18,3,165,1,1015805.51,0,4,False,False,True,0
13468,4,3,259,1,2925262.15,0,4,False,False,True,2
13505,6,3,227,1,1454276.32,0,4,False,False,True,0
13527,28,3,176,1,1041305.6,0,4,False,False,True,0
13534,39,3,270,1,2157058.71,0,4,False,False,True,1
13571,7,3,213,1,978599.77,0,4,False,False,True,1
13610,49,3,163,1,98695.53,0,4,False,False,True,0
13700,31,3,176,1,1669762.36,0,4,False,False,True,1
13709,4,3,209,1,1747667.39,0,4,False,False,True,2
13742,28,3,268,1,961329.09,0,4,False,False,True,0
13764,9,3,207,1,511883.31,0,4,False,False,True,0
13842,11,3,173,1,1041402.84,0,4,False,False,True,2
13871,23,3,246,1,2127108.77,0,4,False,False,True,1
13969,46,3,344,1,1746868.31,0,4,False,False,True,1
13985,10,3,204,1,1200200.43,0,4,False,False,True,2
13988,2,3,181,1,2191912.13,0,4,False,False,True,2
13999,3,3,171,1,1070224.65,0,4,False,False,True,1
14030,28,3,184,1,575460.05,0,4,False,False,True,0
14040,0,3,231,1,1485578.47,0,4,False,False,True,2
14044,42,3,182,1,179149.96,0,4,False,False,True,0
14057,5,3,276,1,1345041.69,0,4,False,False,True,1
14060,18,3,174,1,2615078.35,0,4,False,False,True,1
14092,2,3,176,1,983349.23,0,4,False,False,True,1
14099,4,3,221,1,1563708.5,0,4,False,False,True,1
14146,20,3,172,1,355799.07,0,4,False,False,True,0
14180,30,3,224,1,553309.28,0,4,False,False,True,1
14189,35,3,190,1,2495423.99,0,4,False,False,True,0
14221,19,3,171,1,1357353.9,0,4,False,False,True,1
14227,24,3,166,1,1641022.3699999999,0,4,False,False,True,1
14291,5,3,183,1,1062407.5,0,4,False,False,True,2
14307,27,3,180,1,1513932.59,0,4,False,False,True,0
14329,47,3,200,1,2097384.53,0,4,False,False,True,0
14367,14,3,436,1,2828939.49,0,4,False,False,True,1
14395,11,3,261,1,1400526.17,0,4,False,False,True,2
14410,31,3,259,1,223966.89,0,4,False,False,True,0
14415,0,3,407,1,2047621.21,0,4,False,False,True,2
14449,3,3,203,1,522883.86,0,4,False,False,True,1
14456,12,3,575,1,1016121.6,0,4,False,False,True,1
14462,2,3,239,1,926176.29,0,4,False,False,True,0
14472,42,3,265,1,1496080.95,0,4,False,False,True,0
14502,7,3,411,1,661143.63,0,4,False,False,True,1
14505,48,3,518,1,1531381.94,0,4,False,False,True,0
14506,5,3,227,1,325256.37,0,4,False,False,True,1
14524,10,3,195,1,663095.89,0,4,False,False,True,1
14525,39,3,197,1,2457727.17,0,4,False,False,True,0
14527,3,3,739,1,1233663.55,0,4,False,False,True,2
14530,32,3,186,1,926379.12,0,4,False,False,True,0
14534,4,3,481,1,861454.54,0,4,False,False,True,2
14546,16,3,278,1,645260.96,0,4,False,False,True,1
14562,16,3,261,1,1103905.17,0,4,False,False,True,1
14572,49,3,210,1,762175.36,0,4,False,False,True,0
14659,17,3,208,1,1340829.41,0,4,False,False,True,1
14684,20,3,206,1,243518.79,0,4,False,False,True,1
14688,9,3,289,1,2588153.86,0,4,False,False,True,2
14702,2,3,200,1,465072.01,0,4,False,False,True,2
14709,9,3,170,1,1980004.8599999999,0,4,False,False,True,1
14711,30,3,272,1,994760.41,0,4,False,False,True,0
14713,37,3,275,1,1437888.1,0,4,False,False,True,0
14730,4,3,398,1,596807.52,0,4,False,False,True,0
14735,20,3,160,1,761213.78,0,4,False,False,True,0
14755,12,3,167,1,1428410.1,0,4,False,False,True,1
14800,14,3,353,1,1571352.4,0,4,False,False,True,2
14808,12,3,217,1,931339.5700000001,0,4,False,False,True,1
14810,42,3,226,1,820073.22,0,4,False,False,True,0
14895,30,3,373,1,2652752.74,0,4,False,False,True,1
14936,4,3,300,1,2914741.84,0,4,False,False,True,1
14961,20,3,279,1,2857083.34,0,4,False,False,True,0
14978,11,3,214,1,597923.25,0,4,False,False,True,0
15021,25,3,342,1,500509.89,0,4,False,False,True,0
15023,55,3,416,1,1750529.68,0,4,False,False,True,0
15033,48,3,279,1,860585.95,0,4,False,False,True,0
15034,9,3,287,1,962016.6799999999,0,4,False,False,True,1
15044,5,3,334,1,2308233.2,0,4,False,False,True,1
15058,20,3,181,1,956859.31,0,4,False,False,True,1
15059,46,3,185,1,474355.73,0,4,False,False,True,0
15114,9,3,162,1,1286108.23,0,4,False,False,True,1
15150,9,3,284,1,1707976.45,0,4,False,False,True,1
15249,4,3,338,1,2929166.61,0,4,False,False,True,1
15301,6,3,208,1,1931525.64,0,4,False,False,True,2
15356,10,3,471,1,1093519.89,0,4,False,False,True,1
15382,23,3,250,1,1894243.72,0,4,False,False,True,0
15416,3,3,193,1,2032592.29,0,4,False,False,True,0
15502,5,3,207,1,2642865.07,0,4,False,False,True,1
15518,3,3,216,1,678776.23,0,4,False,False,True,0
15521,33,3,174,1,785142.36,0,4,False,False,True,0
15529,5,3,585,1,1791782.58,0,4,False,False,True,1
15555,7,3,658,1,2181919.29,0,4,False,False,True,2
15622,18,3,184,1,1418391.23,0,4,False,False,True,1
15701,7,3,201,1,471066.15,0,4,False,False,True,0
15727,46,3,262,1,1746221.12,0,4,False,False,True,0
15750,11,3,207,1,831602.5,0,4,False,False,True,1
15752,32,3,340,1,1575629.01,0,4,False,False,True,0
15756,0,3,191,1,186164.19,0,4,False,False,True,0
15764,20,3,188,1,1026900.26,0,4,False,False,True,0
15804,3,3,201,1,1368612.82,0,4,False,False,True,1
15805,3,3,217,1,1990042.8800000001,0,4,False,False,True,2
15834,9,3,272,1,521405.55,0,4,False,False,True,0
15867,9,3,384,1,1521309.39,0,4,False,False,True,1
15910,3,3,200,1,387621.54,0,4,False,False,True,1
15984,9,3,207,1,1120959.39,0,4,False,False,True,0
15998,26,3,421,1,1374018.18,0,4,False,False,True,1
16007,7,3,320,1,922301.51,0,4,False,False,True,2
16011,10,3,178,1,1473906.17,0,4,False,False,True,1
16059,4,3,178,1,460462.9,0,4,False,False,True,0
16081,26,3,170,1,1996859.71,0,4,False,False,True,1
16115,11,3,219,1,621999.13,0,4,False,False,True,1
16145,12,3,190,1,1520041.08,0,4,False,False,True,1
16161,17,3,335,1,1335414.64,0,4,False,False,True,2
16186,5,3,189,1,2191063.08,0,4,False,False,True,2
16241,35,3,497,1,841353.93,0,4,False,False,True,1
16255,34,3,234,1,819517.27,0,4,False,False,True,0
16265,49,3,193,1,1496578.97,0,4,False,False,True,0
16326,0,3,219,1,454579.81,0,4,False,False,True,2
16327,19,3,267,1,2213337.69,0,4,False,False,True,0
16348,17,3,184,1,386488.89,0,4,False,False,True,1
16360,5,3,213,1,498734.96,0,4,False,False,True,1
16370,21,3,221,1,555428.02,0,4,False,False,True,0
16393,33,3,220,1,391924.23,0,4,False,False,True,1
16409,26,3,175,1,879786.83,0,4,False,False,True,0
16474,5,3,203,1,309736.08,0,4,False,False,True,2
16523,2,3,233,1,2133362.58,0,4,False,False,True,2
16549,28,3,214,1,617753.8099999999,0,4,False,False,True,1
16550,47,3,261,1,1144164.66,0,4,False,False,True,0
16556,5,3,207,1,1821484.46,0,4,False,False,True,0
16558,2,3,342,1,3046071.56,0,4,False,False,True,2
16609,20,3,225,1,1743550.0,0,4,False,False,True,0
16655,14,3,225,1,857088.59,0,4,False,False,True,1
16670,26,3,210,1,1701542.58,0,4,False,False,True,1
16686,36,3,420,1,1128158.05,0,4,False,False,True,1
16700,19,3,277,1,1954339.3,0,4,False,False,True,0
16710,13,3,337,1,708653.36,0,4,False,False,True,0
16712,33,3,294,1,611035.2999999999,0,4,False,False,True,0
16713,5,3,523,1,2394266.39,0,4,False,False,True,1
16719,13,3,160,1,741128.45,0,4,False,False,True,0
16722,4,3,196,1,2590229.17,0,4,False,False,True,2
16743,51,3,168,1,2530370.06,0,4,False,False,True,0
16746,14,3,372,1,2324878.2600000002,0,4,False,False,True,1
16755,53,3,171,1,761664.34,0,4,False,False,True,0
16764,2,3,336,1,707867.32,0,4,False,False,True,1
16767,32,3,187,1,2211050.93,0,4,False,False,True,0
16771,14,3,239,1,1148802.15,0,4,False,False,True,1
16782,2,3,168,1,667005.13,0,4,False,False,True,1
16794,28,3,180,1,523535.37,0,4,False,False,True,1
16813,17,3,359,1,1539905.78,0,4,False,False,True,1
16818,10,3,184,1,1404444.64,0,4,False,False,True,0
16873,0,3,208,1,2051990.0,0,4,False,False,True,2
16904,33,3,562,1,1001015.46,0,4,False,False,True,0
16910,2,3,296,1,360933.05,0,4,False,False,True,2
16923,7,3,461,1,2529791.5,0,4,False,False,True,1
16928,19,3,208,1,1040009.24,0,4,False,False,True,0
16931,0,3,655,1,2162256.77,0,4,False,False,True,2
16945,24,3,191,1,1922443.25,0,4,False,False,True,1
16984,16,3,411,1,2297272.8,0,4,False,False,True,0
17017,11,3,213,1,2554581.5300000003,0,4,False,False,True,2
17049,23,3,173,1,1442299.98,0,4,False,False,True,1
17050,35,3,308,1,630163.97,0,4,False,False,True,0
17059,49,3,368,1,1213311.05,0,4,False,False,True,0
17068,3,3,251,1,1380430.93,0,4,False,False,True,2
17160,48,3,191,1,2224195.7600000002,0,4,False,False,True,0
17191,33,3,181,1,470481.29,0,4,False,False,True,0
