CustomerID,NextPurchaseDay,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment
16019,83.0,75,2,107,0,926635.75,0,2,Low-Value
16023,146.0,131,2,65,0,203426.52,0,2,Low-Value
16034,499.0,135,2,22,0,187840.78999999998,0,2,Low-Value
16038,169.0,116,2,25,0,163830.32,0,2,Low-Value
16041,110.0,79,2,5,0,332595.0,0,2,Low-Value
16050,499.0,112,2,10,0,76208.42,0,2,Low-Value
16053,89.0,61,2,62,0,1074625.56,0,2,Low-Value
16054,499.0,84,2,70,0,333760.08,0,2,Low-Value
16062,123.0,72,2,48,0,438077.67,0,2,Low-Value
16091,499.0,93,2,18,0,148667.46,0,2,Low-Value
16099,87.0,76,2,32,0,215596.78,0,2,Low-Value
16112,499.0,82,2,16,0,258316.30000000002,0,2,Low-Value
16113,499.0,122,2,30,0,153392.99000000002,0,2,Low-Value
16114,499.0,109,2,8,0,1632.13,0,2,Low-Value
16117,499.0,128,2,30,0,98221.67,0,2,Low-Value
16146,499.0,96,2,29,0,563825.5700000001,0,2,Low-Value
16147,499.0,72,2,22,0,232273.61000000002,0,2,Low-Value
16149,137.0,81,2,11,0,112410.12000000001,0,2,Low-Value
16174,499.0,65,2,23,0,375964.87,0,2,Low-Value
16178,499.0,77,2,8,0,39409.82,0,2,Low-Value
16188,96.0,80,2,52,0,457233.03,0,2,Low-Value
16200,159.0,103,2,58,0,320266.27999999997,0,2,Low-Value
16203,88.0,86,2,25,0,162473.41999999998,0,2,Low-Value
16206,69.0,63,2,55,0,66261.51,0,2,Low-Value
16214,499.0,109,2,44,0,291941.06,0,2,Low-Value
16224,83.0,79,2,66,0,311270.96,0,2,Low-Value
16225,104.0,88,2,129,0,510448.61,0,2,Low-Value
16230,499.0,128,2,35,0,353044.51,0,2,Low-Value
16232,99.0,82,2,31,0,646831.6799999999,0,2,Low-Value
16239,109.0,105,2,17,0,55252.479999999996,0,2,Low-Value
16247,499.0,109,2,16,0,91054.19,0,2,Low-Value
16257,499.0,115,2,2,0,479.43,0,2,Low-Value
16258,81.0,66,2,89,0,919273.8400000001,0,2,Low-Value
16271,110.0,64,2,76,0,813670.36,0,2,Low-Value
16275,499.0,135,2,33,0,155710.21,0,2,Low-Value
16276,499.0,115,2,6,0,547204.8,0,2,Low-Value
16287,499.0,108,2,8,0,92375.44,0,2,Low-Value
16298,134.0,125,2,7,0,127874.06,0,2,Low-Value
16305,499.0,77,2,22,0,50151.72,0,2,Low-Value
16320,499.0,111,2,56,0,404997.47,0,2,Low-Value
16323,499.0,135,2,1,0,39999.5,0,2,Low-Value
16324,499.0,67,2,111,0,234701.88,0,2,Low-Value
16325,108.0,94,2,14,0,99813.68,0,2,Low-Value
16338,499.0,96,2,11,0,102929.07,0,2,Low-Value
16344,499.0,97,2,2,0,539.8199999999999,0,2,Low-Value
16356,499.0,136,2,32,0,131057.01,0,2,Low-Value
16357,128.0,100,2,12,0,121052.37,0,2,Low-Value
16364,125.0,76,2,28,0,118761.9,0,2,Low-Value
16365,85.0,62,2,36,0,280912.37,0,2,Low-Value
16385,97.0,97,2,37,0,150398.71,0,2,Low-Value
16398,499.0,83,2,86,0,808159.07,0,2,Low-Value
16424,499.0,130,2,6,0,232283.46,0,2,Low-Value
16447,499.0,74,2,34,0,144006.15000000002,0,2,Low-Value
16448,499.0,136,2,19,0,81215.95,0,2,Low-Value
16449,499.0,129,2,43,0,445954.32,0,2,Low-Value
16450,499.0,88,2,11,0,383577.94,0,2,Low-Value
16461,499.0,116,2,32,0,15447.81,0,2,Low-Value
16463,143.0,135,2,20,0,113154.34,0,2,Low-Value
16473,499.0,103,2,19,0,40275.02,0,2,Low-Value
16483,499.0,131,2,19,0,39135.26,0,2,Low-Value
16484,499.0,112,2,26,0,181070.04,0,2,Low-Value
16496,182.0,129,2,73,0,369412.11,0,2,Low-Value
16498,499.0,100,2,16,0,24362.73,0,2,Low-Value
16511,122.0,83,2,97,0,115797.18,0,2,Low-Value
16520,499.0,125,2,157,0,492270.23,0,2,Low-Value
16526,499.0,110,2,15,0,82919.23,0,2,Low-Value
16529,499.0,128,2,30,0,381970.76,0,2,Low-Value
16532,118.0,74,2,3,0,629746.5599999999,0,2,Low-Value
16545,499.0,103,2,3,0,69487.32,0,2,Low-Value
16557,113.0,76,2,6,0,3744.88,0,2,Low-Value
16566,113.0,109,2,10,0,292929.04,0,2,Low-Value
16567,499.0,133,2,35,0,411492.81,0,2,Low-Value
16570,70.0,66,2,84,0,2298966.0999999996,0,2,Low-Value
16571,130.0,96,2,68,0,641671.13,0,2,Low-Value
16572,499.0,65,2,58,0,250106.69,0,2,Low-Value
16581,499.0,94,2,11,0,148927.22,0,2,Low-Value
16592,86.0,75,2,133,0,1983129.48,0,2,Low-Value
16593,139.0,128,2,21,0,57501.14,0,2,Low-Value
16611,499.0,125,2,11,0,23046.97,0,2,Low-Value
16614,499.0,121,2,26,0,189138.41,0,2,Low-Value
16616,142.0,96,2,11,0,108245.16,0,2,Low-Value
16621,95.0,86,2,22,0,235221.79,0,2,Low-Value
16637,62.0,62,2,32,0,232034.53000000003,0,2,Low-Value
16644,499.0,116,2,62,0,469379.45,0,2,Low-Value
16647,499.0,108,2,14,0,222747.5,0,2,Low-Value
16654,499.0,80,2,31,0,73143.31,0,2,Low-Value
16657,125.0,87,2,124,0,340580.62,0,2,Low-Value
16659,499.0,128,2,2,0,18887.28,0,2,Low-Value
16671,128.0,103,2,3,0,1242529.1199999999,0,2,Low-Value
16696,499.0,74,2,10,0,49249.520000000004,0,2,Low-Value
16701,75.0,68,2,118,0,3013507.8,0,2,Low-Value
16711,113.0,79,2,10,0,122686.33,0,2,Low-Value
16726,170.0,135,2,97,0,231269.99,0,2,Low-Value
16728,120.0,105,2,139,0,187464.14,0,2,Low-Value
16739,499.0,110,2,16,0,199483.33,0,2,Low-Value
16762,98.0,83,2,13,0,24631.29,0,2,Low-Value
16763,499.0,124,2,24,0,248301.17,0,2,Low-Value
16788,499.0,62,2,148,0,261984.97,0,2,Low-Value
16791,62.0,61,2,144,0,341454.45999999996,0,2,Low-Value
16801,499.0,102,2,120,0,203266.52,0,2,Low-Value
16805,499.0,112,2,98,0,312409.16000000003,0,2,Low-Value
16807,499.0,81,2,67,0,454398.23,0,2,Low-Value
16810,499.0,131,2,16,0,229684.44,0,2,Low-Value
16817,142.0,114,2,69,0,256683.09,0,2,Low-Value
16824,148.0,103,2,13,0,73774.98,0,2,Low-Value
16825,147.0,124,2,11,0,268057.3,0,2,Low-Value
16829,499.0,95,2,11,0,87403.35,0,2,Low-Value
16832,499.0,123,2,12,0,5309.27,0,2,Low-Value
16835,499.0,67,2,10,0,61811.35999999999,0,2,Low-Value
16837,98.0,96,2,91,0,528627.45,0,2,Low-Value
16838,499.0,136,2,26,0,289516.11,0,2,Low-Value
16849,499.0,125,2,8,0,46946.37,0,2,Low-Value
16852,165.0,115,2,7,0,43604.56,0,2,Low-Value
16861,98.0,97,2,4,0,24327.12,0,2,Low-Value
16866,499.0,79,2,11,0,32086.489999999998,0,2,Low-Value
16869,114.0,104,2,57,0,158757.72,0,2,Low-Value
16877,111.0,91,2,50,0,71671.98999999999,0,2,Low-Value
16883,499.0,126,2,37,0,59868.229999999996,0,2,Low-Value
16889,499.0,133,2,135,0,576752.15,0,2,Low-Value
16892,154.0,122,2,21,0,39805.38,0,2,Low-Value
16898,151.0,116,2,99,0,166661.85,0,2,Low-Value
16907,119.0,86,2,109,0,275090.87,0,2,Low-Value
16915,83.0,66,2,31,0,80008.66,0,2,Low-Value
16948,499.0,77,2,19,0,847830.6,0,2,Low-Value
16949,138.0,117,2,33,0,284848.67,0,2,Low-Value
16950,67.0,63,2,27,0,171655.04,0,2,Low-Value
16951,499.0,62,2,87,0,858713.8200000001,0,2,Low-Value
16954,64.0,63,2,40,0,836575.37,0,2,Low-Value
16955,499.0,123,2,26,0,231558.32,0,2,Low-Value
16963,499.0,126,2,7,0,63840.62,0,2,Low-Value
16966,118.0,102,2,24,0,526805.78,0,2,Low-Value
16967,499.0,128,2,21,0,382439.74,0,2,Low-Value
16969,94.0,73,2,32,0,521980.88,0,2,Low-Value
16979,96.0,86,2,20,0,144333.64,0,2,Low-Value
16987,115.0,108,2,42,0,37598.59,0,2,Low-Value
16998,499.0,88,2,6,0,2960.7,0,2,Low-Value
17007,104.0,93,2,34,0,266384.61,0,2,Low-Value
17026,499.0,124,2,4,0,204109.83,0,2,Low-Value
17031,143.0,93,2,13,0,115439.0,0,2,Low-Value
17040,499.0,76,2,15,0,181926.16999999998,0,2,Low-Value
17042,118.0,60,2,88,0,570418.35,0,2,Low-Value
17043,126.0,117,2,27,0,248094.27000000002,0,2,Low-Value
17046,499.0,96,2,22,0,568787.5,0,2,Low-Value
17051,499.0,133,2,42,0,259665.26,0,2,Low-Value
17053,499.0,67,2,14,0,141099.47,0,2,Low-Value
17054,106.0,73,2,74,0,835017.97,0,2,Low-Value
17063,100.0,97,2,40,0,316233.66,0,2,Low-Value
17064,123.0,121,2,42,0,226415.98,0,2,Low-Value
17065,499.0,82,2,1,0,-648.28,0,2,Low-Value
17096,78.0,75,2,25,0,160482.61,0,2,Low-Value
17101,126.0,117,2,17,0,80310.76000000001,0,2,Low-Value
17105,499.0,98,2,90,0,619019.47,0,2,Low-Value
17110,499.0,104,2,12,0,202066.37,0,2,Low-Value
17114,105.0,77,2,96,0,157218.72,0,2,Low-Value
17115,170.0,118,2,36,0,157648.13999999998,0,2,Low-Value
17123,499.0,100,2,9,0,332029.08,0,2,Low-Value
17124,499.0,124,2,31,0,127656.23999999999,0,2,Low-Value
17152,499.0,133,2,16,0,545291.64,0,2,Low-Value
17155,160.0,116,2,9,0,212982.4,0,2,Low-Value
17157,164.0,111,2,10,0,33510.57,0,2,Low-Value
17162,102.0,70,2,90,0,1069311.56,0,2,Low-Value
17166,157.0,135,2,12,0,49091.3,0,2,Low-Value
17169,121.0,118,2,21,0,69492.07,0,2,Low-Value
17175,92.0,75,2,57,0,558176.85,0,2,Low-Value
17179,499.0,116,2,80,0,235928.04,0,2,Low-Value
17188,134.0,103,2,61,0,515966.33,0,2,Low-Value
17190,128.0,125,2,2,0,0.0,0,2,Low-Value
17204,499.0,108,2,67,0,500694.8,0,2,Low-Value
17211,132.0,119,2,143,0,640545.84,0,2,Low-Value
17213,100.0,80,2,106,0,658562.64,0,2,Low-Value
17234,499.0,121,2,14,0,50227.54,0,2,Low-Value
17236,166.0,118,2,73,0,664491.5399999999,0,2,Low-Value
17248,499.0,59,2,69,0,127151.65,0,2,Low-Value
17259,499.0,87,2,116,0,243683.45,0,2,Low-Value
17265,499.0,77,2,122,0,224215.52,0,2,Low-Value
17266,144.0,86,2,17,0,9497.75,0,2,Low-Value
17267,499.0,65,2,37,0,205833.43000000002,0,2,Low-Value
17272,150.0,135,2,81,0,929626.7000000001,0,2,Low-Value
17282,499.0,69,2,89,0,1863910.04,0,2,Low-Value
17289,146.0,119,2,32,0,98020.27,0,2,Low-Value
17312,499.0,77,2,14,0,236794.99000000005,0,2,Low-Value
17314,90.0,87,2,68,0,678332.77,0,2,Low-Value
17331,499.0,62,2,1,0,639.84,0,2,Low-Value
17341,499.0,95,2,157,0,313895.6,0,2,Low-Value
17349,499.0,118,2,8,0,58135.22,0,2,Low-Value
17351,132.0,107,2,19,0,61579.979999999996,0,2,Low-Value
17353,499.0,67,2,8,0,758793.0,0,2,Low-Value
17360,166.0,122,2,57,0,202624.02,0,2,Low-Value
17361,137.0,125,2,17,0,15339.15,0,2,Low-Value
17375,499.0,128,2,71,0,193100.96,0,2,Low-Value
17391,499.0,102,2,3,0,756382.08,0,2,Low-Value
17408,499.0,102,2,2,0,237.99,0,2,Low-Value
17409,499.0,123,2,13,0,72695.05,0,2,Low-Value
17412,136.0,135,2,35,0,315950.83,0,2,Low-Value
17414,141.0,123,2,5,0,853673.0,0,2,Low-Value
17420,120.0,110,2,21,0,30985.27,0,2,Low-Value
17429,499.0,59,2,42,0,367786.71,0,2,Low-Value
17440,499.0,86,2,8,0,156402.34,0,2,Low-Value
17444,499.0,86,2,135,0,1622271.37,0,2,Low-Value
17446,499.0,115,2,9,0,119783.58,0,2,Low-Value
17448,499.0,83,2,1,0,-648.28,0,2,Low-Value
17454,499.0,131,2,61,0,383144.96,0,2,Low-Value
17457,499.0,65,2,19,0,654260.87,0,2,Low-Value
17463,122.0,110,2,123,0,835955.49,0,2,Low-Value
17464,499.0,97,2,9,0,116124.48,0,2,Low-Value
17470,82.0,66,2,58,0,963580.0599999999,0,2,Low-Value
17505,499.0,100,2,52,0,480607.48000000004,0,2,Low-Value
17512,70.0,60,2,76,0,1688952.71,0,2,Low-Value
17514,499.0,67,2,40,0,115814.75,0,2,Low-Value
17519,116.0,72,2,67,0,1063803.32,0,2,Low-Value
17522,137.0,77,2,66,0,630462.89,0,2,Low-Value
17531,499.0,59,2,15,0,62714.47,0,2,Low-Value
17536,499.0,116,2,3,0,2863.7,0,2,Low-Value
17550,499.0,136,2,42,0,50458.75,0,2,Low-Value
17553,499.0,68,2,2,0,445709.44,0,2,Low-Value
17554,63.0,61,2,63,0,488768.68,0,2,Low-Value
17571,95.0,84,2,75,0,415018.52999999997,0,2,Low-Value
17578,499.0,129,2,6,0,28459.4,0,2,Low-Value
17579,116.0,59,2,19,0,71538.37,0,2,Low-Value
17584,116.0,66,2,16,0,124347.26,0,2,Low-Value
17615,499.0,69,2,14,0,129121.43000000001,0,2,Low-Value
17616,499.0,112,2,3,0,715899.52,0,2,Low-Value
17621,170.0,130,2,15,0,158176.16,0,2,Low-Value
17630,499.0,108,2,25,0,65645.98,0,2,Low-Value
17631,135.0,76,2,29,0,116969.11,0,2,Low-Value
17648,101.0,101,2,66,0,185609.81,0,2,Low-Value
17649,499.0,73,2,53,0,241307.82,0,2,Low-Value
17660,499.0,80,2,38,0,67969.05,0,2,Low-Value
17671,119.0,73,2,52,0,322751.18,0,2,Low-Value
17692,499.0,66,2,47,0,689371.77,0,2,Low-Value
17693,499.0,74,2,18,0,90040.97,0,2,Low-Value
17694,499.0,80,2,15,0,115215.12000000001,0,2,Low-Value
17695,499.0,70,2,35,0,543557.88,0,2,Low-Value
17704,499.0,107,2,31,0,225717.63,0,2,Low-Value
17707,499.0,124,2,5,0,128669.76,0,2,Low-Value
17708,499.0,126,2,34,0,28961.38,0,2,Low-Value
17709,499.0,108,2,7,0,3016.37,0,2,Low-Value
17723,499.0,65,2,10,0,660795.76,0,2,Low-Value
17734,83.0,75,2,33,0,289892.88,0,2,Low-Value
17738,124.0,82,2,79,0,631737.05,0,2,Low-Value
17749,499.0,117,2,35,0,240085.88,0,2,Low-Value
17759,152.0,108,2,18,0,29003.61,0,2,Low-Value
17765,499.0,97,2,56,0,59778.83,0,2,Low-Value
17768,133.0,105,2,22,0,161018.6,0,2,Low-Value
17770,499.0,137,2,36,0,193881.67,0,2,Low-Value
17781,499.0,98,2,12,0,18503.23,0,2,Low-Value
17787,499.0,91,2,128,0,1022361.33,0,2,Low-Value
17795,499.0,118,2,45,0,195226.2,0,2,Low-Value
17797,160.0,121,2,44,0,73695.72,0,2,Low-Value
17809,68.0,68,2,37,0,604356.1,0,2,Low-Value
17820,499.0,130,2,5,0,-997.3,0,2,Low-Value
17854,499.0,124,2,15,0,100963.86,0,2,Low-Value
17861,106.0,74,2,137,0,590601.85,0,2,Low-Value
17866,499.0,81,2,10,0,84828.32,0,2,Low-Value
17874,499.0,124,2,47,0,96245.31999999999,0,2,Low-Value
17877,499.0,109,2,12,0,115665.94,0,2,Low-Value
17879,499.0,112,2,6,0,9121.9,0,2,Low-Value
17887,499.0,67,2,10,0,24067.94,0,2,Low-Value
17891,499.0,100,2,34,0,272510.96,0,2,Low-Value
17892,98.0,94,2,25,0,57518.01,0,2,Low-Value
17897,499.0,111,2,109,0,114579.76000000001,0,2,Low-Value
17899,499.0,98,2,31,0,58167.7,0,2,Low-Value
17900,499.0,103,2,11,0,298.9999999999992,0,2,Low-Value
17926,499.0,72,2,21,0,165918.84,0,2,Low-Value
17931,499.0,72,2,65,0,100702.86,0,2,Low-Value
17932,144.0,112,2,64,0,442873.4,0,2,Low-Value
17935,499.0,77,2,29,0,53753.08,0,2,Low-Value
17939,499.0,98,2,12,0,9851.85,0,2,Low-Value
17941,499.0,69,2,2,0,299869.44,0,2,Low-Value
17948,499.0,86,2,1,0,5433.12,0,2,Low-Value
17955,499.0,137,2,19,0,146474.58000000002,0,2,Low-Value
17960,499.0,110,2,26,0,8636.4,0,2,Low-Value
17962,499.0,81,2,34,0,75995.06999999999,0,2,Low-Value
17966,113.0,90,2,61,0,849657.88,0,2,Low-Value
17969,499.0,105,2,14,0,67886.81,0,2,Low-Value
17979,133.0,107,2,93,0,182120.73,0,2,Low-Value
17980,499.0,104,2,30,0,559223.3,0,2,Low-Value
17984,499.0,84,2,48,0,42115.26,0,2,Low-Value
17987,499.0,124,2,13,0,184336.25,0,2,Low-Value
17994,499.0,60,2,82,0,331983.48,0,2,Low-Value
18013,499.0,94,2,31,0,127539.53000000001,0,2,Low-Value
18024,499.0,91,2,22,0,62209.05,0,2,Low-Value
18037,499.0,93,2,19,0,4724.38,0,2,Low-Value
18062,499.0,112,2,27,0,135751.54,0,2,Low-Value
18064,499.0,71,2,7,0,248648.5,0,2,Low-Value
18072,499.0,93,2,35,0,12587.48,0,2,Low-Value
18079,81.0,65,2,69,0,2053584.21,0,2,Low-Value
18099,499.0,66,2,19,0,97764.12,0,2,Low-Value
18101,132.0,82,2,13,0,11736.07,0,2,Low-Value
18112,154.0,105,2,12,0,34143.829999999994,0,2,Low-Value
18121,499.0,88,2,31,0,690416.65,0,2,Low-Value
18127,114.0,72,2,8,0,34674.72,0,2,Low-Value
18142,499.0,90,2,18,0,409170.99,0,2,Low-Value
18146,499.0,79,2,10,0,156945.66,0,2,Low-Value
18150,108.0,79,2,26,0,199327.40000000002,0,2,Low-Value
18151,499.0,73,2,38,0,295318.45,0,2,Low-Value
18165,499.0,116,2,10,0,80076.26000000001,0,2,Low-Value
18168,499.0,114,2,139,0,834405.39,0,2,Low-Value
18177,126.0,96,2,60,0,511281.43999999994,0,2,Low-Value
18190,499.0,131,2,16,0,93364.99,0,2,Low-Value
18193,499.0,89,2,18,0,10768.780000000002,0,2,Low-Value
18202,499.0,138,2,68,0,531507.17,0,2,Low-Value
18203,499.0,96,2,19,0,27298.57,0,2,Low-Value
18219,106.0,88,2,80,0,720909.39,0,2,Low-Value
18231,499.0,131,2,124,0,635783.39,0,2,Low-Value
18245,142.0,88,2,122,0,870201.43,0,2,Low-Value
18252,121.0,110,2,3,0,5898.14,0,2,Low-Value
18260,499.0,111,2,139,0,2222293.4,0,2,Low-Value
18262,499.0,79,2,13,0,121387.18000000001,0,2,Low-Value
18263,129.0,94,2,45,0,751689.68,0,2,Low-Value
18268,499.0,72,2,2,0,0.0,0,2,Low-Value
18281,499.0,119,2,7,0,28090.57,0,2,Low-Value
18282,114.0,61,2,8,0,28218.420000000002,0,2,Low-Value
12348,499.0,14,3,31,0,1839896.72,0,3,Mid-Value
12352,35.0,11,3,77,0,492339.52999999997,0,3,Mid-Value
12360,60.0,51,3,75,0,555699.64,0,3,Mid-Value
12362,13.0,11,3,150,0,777433.16,0,3,Mid-Value
12363,499.0,48,3,23,0,332659.26,0,3,Mid-Value
12364,37.0,17,3,36,0,585978.86,0,3,Mid-Value
12372,499.0,10,3,52,0,154839.32,0,3,Mid-Value
12375,87.0,37,3,11,0,126193.7,0,3,Mid-Value
12379,499.0,20,3,41,0,283635.53,0,3,Mid-Value
12380,21.0,16,3,64,0,525951.43,0,3,Mid-Value
12381,40.0,38,3,66,0,247039.75,0,3,Mid-Value
12384,50.0,18,3,17,0,16060.51,0,3,Mid-Value
12388,60.0,14,3,92,0,599893.24,0,3,Mid-Value
12390,499.0,18,3,32,0,180374.05,0,3,Mid-Value
12393,499.0,11,3,64,0,799590.79,0,3,Mid-Value
12394,499.0,2,3,27,0,273844.4,0,3,Mid-Value
12395,35.0,5,3,115,0,1492683.52,0,3,Mid-Value
12399,499.0,58,3,59,0,847793.71,0,3,Mid-Value
12408,66.0,37,3,88,0,396217.31,0,3,Mid-Value
12412,499.0,13,3,61,0,342213.39,0,3,Mid-Value
12413,499.0,5,3,40,0,337193.27,0,3,Mid-Value
12417,67.0,45,3,152,0,778719.74,0,3,Mid-Value
12418,499.0,51,3,34,0,159878.61000000002,0,3,Mid-Value
12420,499.0,2,3,29,0,195138.29,0,3,Mid-Value
12421,98.0,53,3,37,0,672056.8,0,3,Mid-Value
12422,499.0,34,3,39,0,250992.39,0,3,Mid-Value
12423,499.0,37,3,108,0,826561.9299999999,0,3,Mid-Value
12425,499.0,16,3,36,0,348889.87,0,3,Mid-Value
12434,499.0,23,3,54,0,199242.86000000002,0,3,Mid-Value
12435,499.0,18,3,36,0,552738.87,0,3,Mid-Value
12436,499.0,38,3,16,0,65356.450000000004,0,3,Mid-Value
12437,34.0,16,3,113,0,2024835.03,0,3,Mid-Value
12444,27.0,24,3,125,0,560407.76,0,3,Mid-Value
12449,69.0,30,3,132,0,640177.65,0,3,Mid-Value
12455,499.0,12,3,90,0,1954099.54,0,3,Mid-Value
12456,64.0,47,3,90,0,540162.39,0,3,Mid-Value
12457,8.0,5,3,67,0,315750.05,0,3,Mid-Value
12458,499.0,10,3,38,0,563564.08,0,3,Mid-Value
12461,499.0,32,3,35,0,210984.16,0,3,Mid-Value
12464,84.0,45,3,21,0,37950.33,0,3,Mid-Value
12473,60.0,53,3,72,0,503554.47,0,3,Mid-Value
12476,38.0,23,3,146,0,1070328.43,0,3,Mid-Value
12483,57.0,37,3,56,0,750174.1,0,3,Mid-Value
12488,36.0,14,3,21,0,150306.91,0,3,Mid-Value
12492,499.0,2,3,20,0,148879.54,0,3,Mid-Value
12497,499.0,20,3,14,0,901111.81,0,3,Mid-Value
12500,12.0,3,3,41,0,175460.26,0,3,Mid-Value
12502,499.0,34,3,146,0,884436.98,0,3,Mid-Value
12512,499.0,5,3,31,0,137901.15,0,3,Mid-Value
12513,499.0,23,3,36,0,453339.07,0,3,Mid-Value
12516,499.0,16,3,26,0,888096.48,0,3,Mid-Value
12518,18.0,16,3,51,0,259086.15,0,3,Mid-Value
12519,499.0,2,3,17,0,288139.48,0,3,Mid-Value
12520,499.0,18,3,155,0,1143117.18,0,3,Mid-Value
12523,20.0,2,3,79,0,601662.52,0,3,Mid-Value
12524,54.0,2,3,139,0,2206704.02,0,3,Mid-Value
12526,40.0,33,3,29,0,241471.41,0,3,Mid-Value
12527,499.0,20,3,18,0,242368.0,0,3,Mid-Value
12528,54.0,2,3,83,0,853167.89,0,3,Mid-Value
12530,49.0,47,3,48,0,551102.2,0,3,Mid-Value
12535,499.0,30,3,34,0,259795.13999999998,0,3,Mid-Value
12545,499.0,14,3,50,0,468189.7,0,3,Mid-Value
12546,20.0,5,3,46,0,308389.58,0,3,Mid-Value
12550,499.0,18,3,57,0,364019.91,0,3,Mid-Value
12553,51.0,49,3,138,0,1363213.28,0,3,Mid-Value
12560,95.0,39,3,83,0,294617.77,0,3,Mid-Value
12562,25.0,20,3,99,0,566422.9,0,3,Mid-Value
12566,499.0,11,3,20,0,336539.0,0,3,Mid-Value
12569,5.0,2,3,110,0,2040103.67,0,3,Mid-Value
12576,60.0,34,3,63,0,218847.1,0,3,Mid-Value
12579,499.0,12,3,31,0,263158.09,0,3,Mid-Value
12584,6.0,2,3,63,0,110798.21,0,3,Mid-Value
12592,499.0,31,3,18,0,291865.92,0,3,Mid-Value
12593,499.0,47,3,21,0,172394.55,0,3,Mid-Value
12598,42.0,9,3,82,0,624753.08,0,3,Mid-Value
12600,55.0,23,3,56,0,1125432.3199999998,0,3,Mid-Value
12604,499.0,18,3,16,0,228006.46,0,3,Mid-Value
12609,499.0,16,3,60,0,386646.22,0,3,Mid-Value
12610,61.0,45,3,74,0,591972.68,0,3,Mid-Value
12612,16.0,13,3,19,0,73684.62,0,3,Mid-Value
12615,35.0,10,3,60,0,621919.4,0,3,Mid-Value
12616,499.0,23,3,36,0,115561.73,0,3,Mid-Value
12619,37.0,10,3,62,0,1272757.51,0,3,Mid-Value
12620,66.0,19,3,57,0,380987.71,0,3,Mid-Value
12624,499.0,45,3,38,0,361161.04,0,3,Mid-Value
12628,31.0,3,3,17,0,101266.88,0,3,Mid-Value
12635,499.0,28,3,101,0,543879.89,0,3,Mid-Value
12640,56.0,20,3,42,0,136826.7,0,3,Mid-Value
12641,499.0,54,3,10,0,67862.06999999999,0,3,Mid-Value
12642,57.0,46,3,24,0,270229.77,0,3,Mid-Value
12645,66.0,38,3,60,0,337098.66,0,3,Mid-Value
12647,55.0,16,3,121,0,1367892.79,0,3,Mid-Value
12649,499.0,46,3,33,0,350442.67,0,3,Mid-Value
12656,40.0,11,3,101,0,831515.97,0,3,Mid-Value
12657,36.0,17,3,28,0,135946.7,0,3,Mid-Value
12664,7.0,5,3,24,0,1041295.76,0,3,Mid-Value
12670,69.0,37,3,58,0,632789.4,0,3,Mid-Value
12674,53.0,30,3,60,0,245305.26,0,3,Mid-Value
12676,46.0,9,3,37,0,476443.82,0,3,Mid-Value
12678,35.0,17,3,105,0,2171348.28,0,3,Mid-Value
12679,5.0,2,3,51,0,1707077.01,0,3,Mid-Value
12680,499.0,12,3,37,0,157400.22,0,3,Mid-Value
12684,39.0,2,3,69,0,497892.12,0,3,Mid-Value
12685,17.0,14,3,104,0,582730.46,0,3,Mid-Value
12694,499.0,9,3,37,0,212415.53,0,3,Mid-Value
12695,58.0,5,3,24,0,243258.26,0,3,Mid-Value
12697,85.0,52,3,30,0,78911.49,0,3,Mid-Value
12701,499.0,18,3,53,0,369115.28,0,3,Mid-Value
12703,499.0,2,3,22,0,92473.76,0,3,Mid-Value
12704,42.0,16,3,65,0,524966.8,0,3,Mid-Value
12708,11.0,11,3,153,0,861161.16,0,3,Mid-Value
12710,499.0,35,3,79,0,659138.49,0,3,Mid-Value
12712,57.0,45,3,122,0,615697.71,0,3,Mid-Value
12715,499.0,45,3,20,0,194326.17,0,3,Mid-Value
12718,499.0,9,3,19,0,147972.41999999998,0,3,Mid-Value
12719,5.0,4,3,18,0,142387.23,0,3,Mid-Value
12721,47.0,18,3,129,0,1214922.73,0,3,Mid-Value
12722,499.0,24,3,57,0,354067.17,0,3,Mid-Value
12723,48.0,4,3,36,0,54961.57,0,3,Mid-Value
12724,76.0,20,3,45,0,170009.38999999998,0,3,Mid-Value
12726,57.0,25,3,88,0,1278117.77,0,3,Mid-Value
12727,84.0,34,3,118,0,1364925.31,0,3,Mid-Value
12728,499.0,10,3,46,0,372767.17,0,3,Mid-Value
12729,499.0,52,3,26,0,122869.66,0,3,Mid-Value
12739,499.0,17,3,38,0,186590.67,0,3,Mid-Value
12740,499.0,2,3,27,0,326134.36,0,3,Mid-Value
12747,44.0,5,3,85,0,1541120.5,0,3,Mid-Value
12752,499.0,20,3,53,0,2184687.78,0,3,Mid-Value
12756,499.0,25,3,4,0,80185.92,0,3,Mid-Value
12758,499.0,55,3,97,0,1716997.76,0,3,Mid-Value
12778,43.0,2,3,42,0,896927.37,0,3,Mid-Value
12781,41.0,2,3,27,0,326837.77999999997,0,3,Mid-Value
12783,18.0,14,3,18,0,104689.73999999999,0,3,Mid-Value
12787,81.0,30,3,16,0,118196.12,0,3,Mid-Value
12789,499.0,4,3,4,0,3327.84,0,3,Mid-Value
12794,45.0,37,3,20,0,143744.16,0,3,Mid-Value
12814,499.0,40,3,2,0,17601.0,0,3,Mid-Value
12816,499.0,34,3,29,0,54458.29,0,3,Mid-Value
12820,30.0,13,3,25,0,367850.49,0,3,Mid-Value
